"Date of Download: 2023-12-19_01:44:56"
"Search Parameters: Data Level:all  Trait List:  Trial List:11551  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Cassava mosaic disease severity|at harvesting|COMP:0000294","branching level counting|CO_334:0000079","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","marketable root number counting|CO_334:0000169","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root evaluation scaled 1-5|CO_334:0000228","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","starch content percentage|CO_334:0000071","storage root shape visual rating 1-6|CO_334:0000020","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691371","VF22-0144","","plot","6691732","202307DMF1C_tani_rep2_VF22-0144_418","2","2","418","18","17","test","","1","0","1","250","28.8125","9.22","2","43","4","1","250","4","2","0","1","19.30091954","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691372","VF22-0146","","plot","6691860","202307DMF1C_tani_rep2_VF22-0146_424","2","2","424","24","17","test","","1","1","1","170","18","5.76","2","23","4","1","250","2","1","1","1","20.1215311","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691373","VF22-0147","","plot","6691861","202307DMF1C_tani_rep2_VF22-0147_544","2","2","544","7","22","test","","1","0","1","225","11.9375","3.82","2","22","4","2","225","4","3","0","1","18.19525714","1"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691374","VF22-0149","","plot","6691836","202307DMF1C_tani_rep2_VF22-0149_577","2","2","577","24","24","test","","1","1","1","130","2.96875","0.95","2","4","4","3","215","1","1","0","1","0","1"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691375","VF22-0152","","plot","6691621","202307DMF1C_tani_rep2_VF22-0152_384","2","2","384","17","16","test","","1","1","1","215","41.1875","13.18","3","40","4","2","280","4","1","0","1","12.65592965","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691376","VF22-0153","","plot","6691758","202307DMF1C_tani_rep2_VF22-0153_422","2","2","422","22","17","test","","1","0","1","205","9.6875","3.1","4","12","4","1","205","2","1","1","1","13.19549356","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691377","VF22-0156","","plot","6692066","202307DMF1C_tani_rep2_VF22-0156_534","2","2","534","17","22","test","","","","","","0","","1","","4","","","","","","1","",""," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691378","VF22-0157","","plot","6691713","202307DMF1C_tani_rep2_VF22-0157_407","2","2","407","7","17","test","","1","0","1","220","12.40625","3.97","2","29","4","1","220","4","1","4","1","13.37843077","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691379","VF22-0158","","plot","6691680","202307DMF1C_tani_rep2_VF22-0158_488","2","2","488","13","20","test","","1","2","1","225","0","","1","","4","3","275","2","","2","0.75","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691380","VF22-0161","","plot","6691812","202307DMF1C_tani_rep2_VF22-0161_507","2","2","507","7","21","test","","1","2","1","180","26.71875","8.55","3","36","4","3","250","4","3","1","1","21.31992791","2"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691381","VF22-0162","","plot","6691627","202307DMF1C_tani_rep2_VF22-0162_504","2","2","504","4","21","test","","1","1","1","200","3.65625","1.17","4","1","4","2","275","4","","4","1","5.928655462","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691382","VF22-0163","","plot","6691824","202307DMF1C_tani_rep2_VF22-0163_525","2","2","525","25","21","test","","1","0","1","220","7.90625","2.53","1","7","4","","240","0","2","0","1","7.484508816","3"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691383","VF22-0165","","plot","6691789","202307DMF1C_tani_rep2_VF22-0165_308","2","2","308","8","13","test","","1","2","1","215","9.15625","2.93","2","18","4","1","250","4","4","0","1","24.14644444","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691384","VF22-0167","","plot","6691686","202307DMF1C_tani_rep2_VF22-0167_355","2","2","355","5","15","test","","1","0","1","245","15.6875","5.02","3","19","4","1","245","4","1","3","1","15.98774436","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691385","VF22-0172","","plot","6691985","202307DMF1C_tani_rep2_VF22-0172_591","2","2","591","10","24","test","","1","0","1","","11.34375","3.63","3","15","4","2","","2","1","0","1","6.601928571","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691386","VF22-0178","","plot","6691921","202307DMF1C_tani_rep2_VF22-0178_533","2","2","533","18","22","test","","1","0","1","200","19.5625","6.26","1","34","4","1","200","4","1","0","1","19.53006543","3"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691387","VF22-0187","","plot","6691635","202307DMF1C_tani_rep2_VF22-0187_451","2","2","451","1","19","test","","1","0","1","185","13.75","4.4","2","31","4","3","185","4","4","1","1","17.39495413","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691388","VF22-0196","","plot","6691909","202307DMF1C_tani_rep2_VF22-0196_349","2","2","349","2","14","test","","1","0","1","275","15","4.8","2","17","4","1","275","4","5","4","1","19.07184332","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691389","VF22-0197","","plot","6691643","202307DMF1C_tani_rep2_VF22-0197_364","2","2","364","14","15","test","","1","0","1","255","30.5625","9.78","2","43","4","1","255","3","2","0","0.75","19.47265683","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691390","VF22-0205","","plot","6691600","202307DMF1C_tani_rep2_VF22-0205_337","2","2","337","14","14","test","","1","0","1","210","16.875","5.4","2","33","4","1","210","4","3","2","1","18.63284444","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691391","VF22-0213","","plot","6691986","202307DMF1C_tani_rep2_VF22-0213_579","2","2","579","22","24","test","","1","0","1","160","13","4.16","2","16","4","2","160","3","1","0","0.75","19.2014374","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691392","VF22-0215","","plot","6691674","202307DMF1C_tani_rep2_VF22-0215_353","2","2","353","3","15","test","","1","0","1","175","32.25","10.32","3","36","4","1","175","4","2","0","1","17.2039314","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691393","VH22-0001","","plot","6692024","202307DMF1C_tani_rep2_VH22-0001_484","2","2","484","17","20","test","","1","1","1","160","13.25","4.24","2","15","4","3","180","3","1","2","1","10.25492837","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691394","VH22-0003","","plot","6692009","202307DMF1C_tani_rep2_VH22-0003_325","2","2","325","25","13","test","","1","0","1","275","22.25","7.12","2","30","4","1","275","4","3","3","1","19.59725345","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691395","VH22-0004","","plot","6691960","202307DMF1C_tani_rep2_VH22-0004_421","2","2","421","21","17","test","","1","0","1","280","45.53125","14.57","3","45","4","1","280","3","1","3","1","7.889189189","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691396","VH22-0005","","plot","6691659","202307DMF1C_tani_rep2_VH22-0005_490","2","2","490","11","20","test","","0","0","1","0","4.875","1.56","1","5","4","","","","","1","0.5","4.328345865","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691397","VH22-0006","","plot","6691843","202307DMF1C_tani_rep2_VH22-0006_505","2","2","505","5","21","test","","1","0","1","275","5.75","1.84","4","6","4","2","275","4","3","4","1","5.239655172","2"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691398","VH22-0009","","plot","6692188","202307DMF1C_tani_rep2_VH22-0009_311","2","2","311","11","13","test","","1","0","1","230","39.453125","12.625","2","58","4","1","230","4","4","0","1","15.1319539","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691399","VH22-0010","","plot","6691759","202307DMF1C_tani_rep2_VH22-0010_542","2","2","542","9","22","test","","1","0","1","250","31.78125","10.17","3","53","4","1","250","4","1","4","1","17.95060606","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691400","VH22-0011","","plot","6691849","202307DMF1C_tani_rep2_VH22-0011_352","2","2","352","2","15","test","","1","0","1","135","25.53125","8.17","3","35","4","1","135","4","1","","1","16.96286573","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691401","VH22-0015","","plot","6691964","202307DMF1C_tani_rep2_VH22-0015_388","2","2","388","13","16","test","","3","2","1","225","5.25","1.68","3","6","4","3","300","4","5","4","1","0","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691402","VH22-0019","","plot","6692067","202307DMF1C_tani_rep2_VH22-0019_592","2","2","592","9","24","test","","1","0","1","210","23.34375","7.47","3","35","4","2","210","3","1","0","1","16.68981567","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691403","VH22-0022","","plot","6692013","202307DMF1C_tani_rep2_VH22-0022_375","2","2","375","25","15","test","","1","0","1","384","16.15625","5.17","2","18","4","1","384","2","1","0","1","12.28306452","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691404","VH22-0023","","plot","6691619","202307DMF1C_tani_rep2_VH22-0023_314","2","2","314","14","13","test","","1","0","1","180","23.09375","7.39","2","24","4","1","180","4","3","0","1","19.7","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691405","VH22-0031","","plot","6691729","202307DMF1C_tani_rep2_VH22-0031_496","2","2","496","5","20","test","","1","1","1","175","3.125","1","3","7","4","3","225","4","1","4","1","0","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691406","VH22-0041","","plot","6691691","202307DMF1C_tani_rep2_VH22-0041_541","2","2","541","10","22","test","","1","1","1","125","21.96875","7.03","3","39","4","3","185","4","3","4","1","17.53421712","2"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691407","VH22-0042","","plot","6692028","202307DMF1C_tani_rep2_VH22-0042_323","2","2","323","23","13","test","","1","0","1","225","27.1875","8.7","2","50","4","1","225","4","4","0","1","20.93756345","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691408","VH22-0044","","plot","6691833","202307DMF1C_tani_rep2_VH22-0044_516","2","2","516","16","21","test","","1","0","1","240","11.5625","3.7","1","23","4","2","240","3","4","0","1","9.857727273","5"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691409","VH22-0046","","plot","6692152","202307DMF1C_tani_rep2_VH22-0046_594","2","2","594","7","24","test","","1","1","1","125","10.390625","3.325","4","18","4","2","175","4","2","1","1","14.19659039","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691410","VH22-0049","","plot","6692191","202307DMF1C_tani_rep2_VH22-0049_481","2","2","481","20","20","test","","1","0","1","150","3.21875","1.03","1","2","4","","250","","1","1","1","10.49083832","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691411","VH22-0055","","plot","6692019","202307DMF1C_tani_rep2_VH22-0055_316","2","2","316","16","13","test","","1","0","1","275","21.734375","6.955","3","33","4","1","275","4","1","0","1","24","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691412","VH22-0056","","plot","6691669","202307DMF1C_tani_rep2_VH22-0056_410","2","2","410","10","17","test","","1","1","1","170","37.03125","11.85","2","38","4","1","250","4","1","4","1","14.91309217","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691413","VH22-0057","","plot","6691913","202307DMF1C_tani_rep2_VH22-0057_462","2","2","462","12","19","test","","1","0","1","190","16.4375","5.26","2","31","4","3","190","3","1","1","1","15.38965418","2"," (Operator: lizbethpino, Time: )"
